Company Name,Job Name,Job Location,Job Description,Salary,Rating,Company Size,Company Type,Company Sector,Year Founded,Company Industry,Company Revenue
"The Travelers Companies, Inc.","Data Scientist, Marketing Analytics (REMOTE)","Hartford, CT","Who Are We?

Taking care of our customers, our communities and each other. That's the Travelers Promise. By honoring this commitment, we have maintained our reputation as one of the best property casualty insurers in the industry for over 160 years. Join us to discover a culture that is rooted in innovation and thrives on collaboration. Imagine loving what you do and where you do it.

Job Category

Analytics & Research

Target Openings

1

What Is the Opportunity?

The Marketing Analytics team analyzes customer and marketing data, designs unbiased test and learns, oversees marketing campaign execution, delivers post monitoring on business initiatives, provides analytics support to our Marketing partners and liaisons with the Customer, Ops, Distribution, R&D, and external marketing vendor teams. This position may be based 100% remotely or in one of our offices. #LIRemote #LIHybrid

As a Data Scientist, you will work with business partners to tell the story using data by identifying challenges and opportunities for data analysis and experiments.

Interface with business stakeholders to provide analytic support and to help develop and execute acquisition/loyalty/retention marketing initiatives for the personal insurance organization.

Design marketing/consumer outreach tests and recommends metrics to measure effectiveness of such campaigns in order to continually learn from the tests.

Mine large datasets to generate actionable insights that can improve acquisition ratio or customer value.

Evaluate quality of predictive models and suggest ways to improve accuracy of such models using new or existing data sources.

Communicate findings to stakeholders using appropriate exhibits.

Adopt latest marketing analytics industry best practices to optimize online/offline acquisition channels and update our media attribution processes for the omni-channel experience.

Support digital media managers in vendor evaluation, campaign measurement/optimization, and strategic planning

Collaborate with marketing analytics team members to enhance cross-channel campaigns
Primary Job Duties & Responsibilities
Assist in design and development of analytical solutions.
Share knowledge with the community through discussions, presentations, or peer reviews.
Begin to set and manage expectations with business partners for small projects, and with guidance, identify potential conflicts and build consensus.
Communicate analysis, insights, and results to manager, peers and business partners and with guidance, tailor communication to the audience.
Become a mentor or resource for less experienced analytic talent, onboard new employees and interns, and provide support for intern recruiting and talent assessment efforts.
Support various training and skill development initiatives
Minimum Qualifications
Master's degree in Statistics, Mathematics, Decision Sciences, Actuarial Science or related analytical STEM field plus two years of experience or any suitable and equivalent combination of education and work experience.
Heavy concentration in mathematics, including statistics and programming, business intelligence/analytics, as well as data science tools and research using large data sets. Additional verification of specific coursework will be required.

Education, Work Experience, & Knowledge
Masters in STEM related field or equivalent
3 years of related experience
Strong working knowledge of modeling/ research/analytics or actuarial required
Relevant statistical analysis work experience required
Strong Knowledge of statistical techniques with the ability to read/revise/ review statistical software programs
Ability to develop models and interpret model results
Understanding of advanced statistics underlying data models
Ability to apply emerging statistical procedures to work
Strong knowledge in: Regression, Classification, Machine Vision, Natural Language Processing, Deep Learning and Statistical modeling.

Employment Practices

Travelers is an equal opportunity employer. We value the unique abilities and talents each individual brings to our organization and recognize that we benefit in numerous ways from our differences.

If you are a candidate and have specific questions regarding the physical requirements of this role, please send us an email so we may assist you.

Travelers reserves the right to fill this position at a level above or below the level included in this posting.

To learn more about our comprehensive benefit programs please visit http://careers.travelers.com/life-at-travelers/benefits/.",$65K - $132K (Glassdoor est.),3.9,10000+ Employees,Company - Public,Insurance,1853,Insurance Carriers,$10+ billion (USD)
Envision,Geospatial Data Scientist/Engineer,Remote,"The primary responsibilities of this role, Geospatial Data Scientist/Engineer are to:

Develop, test and production advanced spatial analytical methods in the agricultural domain.
Collaborate with data scientists/engineers/stewards on data extraction and data cleaning.
Design, implement and optimize geospatial, statistical and machine learning models based on structured and unstructured data.
Work closely with the software engineering team, data engineers and business representative in the delivery of analytic software.
Required Qualifications:
1. PhD/master’s in Geospatial Science, mathematics, statistics, computer engineering or a related field.

2. Statistics courses/publications/proven expertise as a plus.

3. Good knowledge on analytics algorithms and statistical concepts including multi-variate, computational statistics and matrix algebra.

4. Highly competent in current technologies and open source solutions and be self-driven and able to deliver technical work on schedule within a professional environment.

5. Proficient in machine learning algorithms and concepts and possess the ability to work in a highly interactive, team-oriented environment.

6. Exceptional verbal communication of technical concepts and written documentation of progress and results.

7. Proficiency of at least one of Python or R is a must-have and working knowledge of the other.

8. Need to have experience in handling version control tool like GitHub.

9. Adhere to data science and coding best practices such as unit testing, packaging and Docker containers.

10. Expert in Geospatial Information Systems with working knowledge of geographic concepts such as map projections, spatial geometries, spatial autocorrelation and geo-statistics.

MUST HAVE:
Expert in Python or R with working knowledge of the other

Looking for someone with 3-5 years of experience.

Master’s Degree is required unless highly experienced. Open to someone with a PhD

No Certifications required.

Git experience

Unit Testing",$65K - $132K (Glassdoor est.),5,-1,Unknown / Non-Applicable,,Company - Private,,
Kadence International,Junior Data Scientist,Remote,"Overview
Title: Junior Data Scientist
Salary: 45,000 - 60,000 depending on experience
Desired Start Date:
Location: Remote, able to work on a PST schedule
Role: To work closely with the Data Visualization Analyst on projects related to data science and analytics, with an emphasis on exploring creative ways to infuse data science into current and future client services
Qualifications
2-3 years of data science/analytics or statistics experience
Fluency in a scripting language: preference for Python or R
Strong Excel and Google Sheets skills
Experienced in applying a variety of machine learning models
Comfortable transforming data via Excel and Google Sheets formulas
Experience with statistical analysis tools: SPSS preferred
Comfortable adapting to regular changes and a fast-paced work environment
Solution and service-oriented mindset: will often be tasked with creating myriad data-related solutions for clients and team members
Detail-oriented; naturally curious; internally motivated; eager to learn new tools and techniques; takes initiative to explore creative solutions
Technical Skills
Data Cleaning: experience cleaning data sets of various types and levels of complexity
Data Wrangling: experience manipulating and transforming data into useful formats
Data Science: experience and enthusiasm for exploring varied data sets and applying appropriate data science techniques
Data Visualization: experience creating effective data visualizations, preference for Tableau or Google Data Studio
Statistical Analysis: experience and understanding of foundational concepts and methods for producing sound statistical conclusions
Database Management
Job Type: Full-time
Pay: $45,000.00 - $60,000.00 per year
Benefits:
401(k)
Dental insurance
Flexible schedule
Health insurance
Paid time off
Schedule:
8 hour shift
Monday to Friday
Experience:
Python: 1 year (Preferred)
SQL: 1 year (Preferred)
Data Scientists & Statisticians: 1 year (Preferred)
Work Location: Remote",$65K - $132K (Glassdoor est.),-1,-1,,,,,
Delta,Data Scientist and Analytics Leader,"Atlanta, GA","United States, Georgia, Atlanta
Product Management
31-Jan-2022
Ref #: 12467
LinkedIn Tag: #LI-EAH How you'll help us Keep Climbing (overview & key responsibilities)
Do you enjoy translating data into actionable insights? Are you excited by the opportunity to help create new, personalized experiences at the world's best airline? Do you have a passion for creating and mining data, developing models, using statistical and visualization techniques, and helping leaders make data-driven decisions?

Deltas Personalization Data Strategy and Analytics team is seeking a Data Scientist and Analytics Leader to be responsible for conducting data analysis, creating analytical models and visualizations, and deriving insights that drive business decisions. The Data Scientist and Analytics Leader will lead development of decision support tools by creating and integrating new customer-centric data sources and partnering with IT to create those data and tools.
The successful candidate will combine strong business acumen, technical skills, and understanding of Deltas customer journey to help drive decisions throughout the organization.

Primary Responsibilities :
Build Deltas customer data flywheel, working collaboratively across both Customer and Operational divisions to create new and reusable data-driven capabilities
Create and refine business intelligence solutions to inform data-driven business decisions, including developing data sets, queries, reports, dashboards that fit an evolving landscape
Deliver actionable insights to stakeholders using analytics visualization tools (i.e., Excel, Tableau, etc.) and, as needed, statistical and predictive modeling
Perform ad-hoc analysis and report results to leadership team
Standup analytics for Deltas new personalization experiences
Produce routine (weekly, monthly, etc.) performance reports as those experiences mature
Partner with IT to create enterprise-wide, customer and experience-centric data sets; act as the owner and subject matter expert of these new data sources What you need to succeed (minimum qualifications)
Bachelor's degree in Finance, Marketing, Business, Mathematics, or related field OR equivalent work experience. 3-5 years of relevant work experience. Experience with data querying/modeling with SQL and with data visualization tools (e.g., Tableau). Must have superior analytical skills and be fluent in Microsoft Office software (Excel, Word, and PowerPoint). Must possess business acumen, analytical, oral, and written communication skills. Experience with analytic software tools such as SAS and Hyperion/Brio preferred. Candidate should be known for integrity, intelligence, and professional maturity. Ability to deal with ambiguity in a fast-paced environment in a creative and innovation fashion. Embraces diverse people, thinking and styles. Consistently makes safety and security, of self and others, the priority. Where permitted by applicable law, must have received or be willing to receive the COVID-19 vaccine by date of hire to be considered for U.S.-based job, if not currently employed by Delta Air Lines, Inc. What will give you a competitive edge (preferred qualifications)

At least 4+ as a data engineer/scientist or related data-manipulation specialty with proven experience processing and creating insights from large data sets.
Experience with at least one modern programming language (e.g., Python, Java, or R).
Knowledge of data modeling, data manipulation, and creating enterprise-wide data sets.
Experience with statistical and predictive modeling.
Master's degree and/or 2+ years proven experience in data analytics, data science, or a related field strongly preferred. < Go back",$66K - $138K (Glassdoor est.),4.3,10000+ Employees,Company - Public,Transportation & Logistics,1928,"Airlines, Airports & Air Transportation",$10+ billion (USD)
Intel,Data Scientist,"Atlanta, GA","Job Description

Uses predictive modeling, statistics, Machine Learning, Data Mining, and other data analysis techniques to collect, explore, and extract insights from structure and unstructured data . Develop software, algorithms and applications to apply mathematics to data, perform large scale experimentation and build data driven apps to translate data into intelligence, solve a variety of business problems and enable business strategy. Assists business with casual inferences & observations with finding patterns , relationships in data. Must possess strong understanding of internal business segment (stakeholders) and possess strong written and communication skills. Typically requires expertise in relational database structures, research methods, machine learning, Cloud based technologies, Big Data technologies (i.e. Hadoop , HBase, Lucene/Solr), analytics packages (i.e. R, Mahout, Matlab, Octave, Weka), scripting languages (i.e. Python, Perl), programing languages (i.e. Java, C/C++, SQL). Typically possesses advanced degree in Computer Science, Mathematics, Machine Learning, Operation Research, and Statistics or equivalent expertise.

Job Details:
As a Data Scientist on the S2E team, you will be responsible for developing data models and frameworks to enable primary and secondary research in support of S2Es charter and objectives. This includes working with various data sources using SQL and REST APIs, developing and maintaining data lakes, performing ETL and normalization operations, utilize techniques like K means clustering, predictive modeling and deep learning to provide the sophisticated data analysis needed by the team. Additionally, you will be expected to develop user interfaces (using JavaScript, PowerBI, Python and the like) to enable self-service capabilities over the frameworks you create.

We are a part of the Software to Execution (S2E) team with a charter to accelerate Intel's software transformation across execution, culture, methods, practices and tools. We are driving this through adoption and governance of Software Transformation, leading SATG's Program Management Office, building back the leadership of Open ecosystem initiatives at Intel, creating the infrastructure to enable, and track these goals, building a SW and ecosystem sustainability initiative, Intel Flex, as well as stewardship of cross-Intel initiatives via the Software Transformation Office.

Qualifications

You must possess the below minimum qualifications to be initially considered for this position. Qualifications listed as preferred or additional will be considered a plus factor for applicants.
Minimum Qualifications:
Bachelors with 5+ years of experience or Masters with 2+ years of demonstrable experience in below items with demonstrable experience in below items:
2+ years with the following skills:
Python - scikit-learn, pandas, matplotlib, TensorFlow or PyTorch, SQL
experience working with REST API
This position is not open to an Intel immigration sponsorship.
Preferred Qualifications:
Experience developing complete data analysis frameworks and applications to solve real-world business problems deployed to 1000+ users with minimal support
Excellent written and verbal communication skills
Demonstrated ability to translate vague requirements into usable tools through continuous improvement practices (i.e. scrum)
Experience working with Graph APIs and unstructured data
Familiarity with Kibana and/or Tableau
Inside this Business Group

Enable amazing computing experiences with Intel Software continues to shape the way people think about computing – across CPU, GPU, and FPGA architectures. Get your hands on new technology and collaborate with some of the smartest people in the business. Our developers and software engineers work in all software layers, across multiple operating systems and platforms to enable cutting-edge solutions. Ready to solve some of the most complex software challenges? Explore an impactful and innovative career in Software.

Other Locations

US, California, Folsom;US, Oregon, Hillsboro

Intel strongly encourages employees to be vaccinated against COVID-19. Intel aligns to federal, state, and local laws and as a contractor to the U.S. Government is subject to government mandates that may be issued. Intel policies for COVID-19 including guidance about testing and vaccination are subject to change over time.

Posting Statement

All qualified applicants will receive consideration for employment without regard to race, color, religion, religious creed, sex, national origin, ancestry, age, physical or mental disability, medical condition, genetic information, military and veteran status, marital status, pregnancy, gender, gender expression, gender identity, sexual orientation, or any other characteristic protected by local law, regulation, or ordinance.

Work Model for this Role

This role will be eligible for our hybrid work model which allows employees to split their time between working on-site at their assigned Intel site and off-site.",$66K - $138K (Glassdoor est.),4.2,10000+ Employees,Company - Public,Information Technology,1968,Computer Hardware Development,$10+ billion (USD)
UnitedHealth Group,Senior Machine Learning Data Scientist - AI/ML - Telecommute,"Eden Prairie, MN","Combine two of the fastest-growing fields on the planet with a culture of performance, collaboration and opportunity and this is what you get. Leading edge technology in an industry that's improving the lives of millions. Here, innovation isn't about another gadget, it's about making health care data available wherever and whenever people need it, safely and reliably. There's no room for error. Join us and start doing your life's best work.(sm)

Optum Data Science Solution - Payment Integrity is looking to expand and is seeking a Senior Machine Learning Data Scientist to join our team and help us reach our goals of accurate and effortless payments of claims through advanced analytics and machine learning. You should be an exceptional, disciplined, and self-motivated Data Scientist with machine learning and advanced analytics experience and a passion for working with healthcare data.

You’ll enjoy the flexibility to telecommute* from anywhere within the U.S. as you take on some tough challenges.

Primary Responsibilities:

Improve on and extend the analytic methods in our payment integrity products

Work alongside other data scientists, engineers, and project managers to design and implement models and experiments from end to end, including data ingestion and preparation, feature engineering, analysis and modeling, model deployment, performance tracking and documentation

Conduct hands-on data analysis and predictive analytics on large datasets

Effectively communicate complex technical results to business partners

Support and drive analytic efforts around machine learning and innovation

Work with a great deal of autonomy to find solutions to complex problems

You’ll be rewarded and recognized for your performance in an environment that will challenge you and give you clear direction on what it takes to succeed in your role as well as provide development for other roles you may be interested in.

Required Qualifications:

BS, MS or PhD in Applied Mathematics, Physics, Computer Science, Statistics or related technical field

3+ years of hands-on experience in data analysis and predictive analytics with machine learning

Experience in data science languages such as R, Python, and SQL

Experience wrangling large datasets with big data tools such as Hadoop, Hive and Spark

Experience applying computational algorithms and statistical methods to structured and unstructured data

Experience combining analytic methods with advanced data visualizations using, for example, Tableau, Streamlit, Dash, or Shiny

Expert ability to breakdown and clearly define problems

Experience communicating highly technical results to a diverse

UnitedHealth Group requires all new hires and employees to report their COVID-19 vaccination status.

Technology Careers with Optum. Information and technology have amazing power to transform the health care industry and improve people's lives. This is where it's happening. This is where you'll help solve the problems that have never been solved. We're freeing information so it can be used safely and securely wherever it's needed. We're creating the very best ideas that can most easily be put into action to help our clients improve the quality of care and lower costs for millions. This is where the best and the brightest work together to make positive change a reality. This is the place to do your life's best work.(sm)

All Telecommuters will be required to adhere to UnitedHealth Group’s Telecommuter Policy.

Colorado, Connecticut or Nevada Residents Only: The salary range for Colorado residents is $79,700 to $142,600. The salary range for Connecticut/Nevada residents is $87,900 to $156,900. Pay is based on several factors including but not limited to education, work experience, certifications, etc. In addition to your salary, UnitedHealth Group offers benefits such as, a comprehensive benefits package, incentive and recognition programs, equity stock purchase and 401k contribution (all benefits are subject to eligibility requirements). No matter where or when you begin a career with UnitedHealth Group, you’ll find a far-reaching choice of benefits and incentives

Diversity creates a healthier atmosphere: UnitedHealth Group is an Equal Employment Opportunity/Affirmative Action employer and all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, age, national origin, protected veteran status, disability status, sexual orientation, gender identity or expression, marital status, genetic information, or any other characteristic protected by law.

UnitedHealth Group is a drug - free workplace. Candidates are required to pass a drug test before beginning employment.

Job Keywords: Sr Data Scientist, Technology, Analytics, Data Science, Eden Prairie, MN, Minnesota, WFH, work from home, work at home, telecommute, telecommuter, telecommuting, remote",$66K - $138K (Glassdoor est.),3.6,10000+ Employees,Company - Public,Healthcare,1977,Health Care Services & Hospitals,$10+ billion (USD)
Delta,Data Scientist and Analytics Leader,"Atlanta, GA","United States, Georgia, Atlanta
Product Management
31-Jan-2022
Ref #: 12467
LinkedIn Tag: #LI-EAH How you'll help us Keep Climbing (overview & key responsibilities)
Do you enjoy translating data into actionable insights? Are you excited by the opportunity to help create new, personalized experiences at the world's best airline? Do you have a passion for creating and mining data, developing models, using statistical and visualization techniques, and helping leaders make data-driven decisions?

Deltas Personalization Data Strategy and Analytics team is seeking a Data Scientist and Analytics Leader to be responsible for conducting data analysis, creating analytical models and visualizations, and deriving insights that drive business decisions. The Data Scientist and Analytics Leader will lead development of decision support tools by creating and integrating new customer-centric data sources and partnering with IT to create those data and tools.
The successful candidate will combine strong business acumen, technical skills, and understanding of Deltas customer journey to help drive decisions throughout the organization.

Primary Responsibilities :
Build Deltas customer data flywheel, working collaboratively across both Customer and Operational divisions to create new and reusable data-driven capabilities
Create and refine business intelligence solutions to inform data-driven business decisions, including developing data sets, queries, reports, dashboards that fit an evolving landscape
Deliver actionable insights to stakeholders using analytics visualization tools (i.e., Excel, Tableau, etc.) and, as needed, statistical and predictive modeling
Perform ad-hoc analysis and report results to leadership team
Standup analytics for Deltas new personalization experiences
Produce routine (weekly, monthly, etc.) performance reports as those experiences mature
Partner with IT to create enterprise-wide, customer and experience-centric data sets; act as the owner and subject matter expert of these new data sources What you need to succeed (minimum qualifications)
Bachelor's degree in Finance, Marketing, Business, Mathematics, or related field OR equivalent work experience. 3-5 years of relevant work experience. Experience with data querying/modeling with SQL and with data visualization tools (e.g., Tableau). Must have superior analytical skills and be fluent in Microsoft Office software (Excel, Word, and PowerPoint). Must possess business acumen, analytical, oral, and written communication skills. Experience with analytic software tools such as SAS and Hyperion/Brio preferred. Candidate should be known for integrity, intelligence, and professional maturity. Ability to deal with ambiguity in a fast-paced environment in a creative and innovation fashion. Embraces diverse people, thinking and styles. Consistently makes safety and security, of self and others, the priority. Where permitted by applicable law, must have received or be willing to receive the COVID-19 vaccine by date of hire to be considered for U.S.-based job, if not currently employed by Delta Air Lines, Inc. What will give you a competitive edge (preferred qualifications)

At least 4+ as a data engineer/scientist or related data-manipulation specialty with proven experience processing and creating insights from large data sets.
Experience with at least one modern programming language (e.g., Python, Java, or R).
Knowledge of data modeling, data manipulation, and creating enterprise-wide data sets.
Experience with statistical and predictive modeling.
Master's degree and/or 2+ years proven experience in data analytics, data science, or a related field strongly preferred. < Go back",$65K - $128K (Glassdoor est.),4.3,10000+ Employees,Company - Public,Transportation & Logistics,1928,"Airlines, Airports & Air Transportation",$10+ billion (USD)
Intuitive,Data Scientist,"Peachtree Corners, GA","Company Description
At Intuitive, we are united behind our mission: we believe that minimally invasive care is life-enhancing care. Through ingenuity and intelligent technology, we expand the potential of physicians to heal without constraints.
As a pioneer and market leader in robotic-assisted surgery, we strive to foster an inclusive and diverse team, committed to making a difference. For more than 25 years, we have worked with hospitals and care teams around the world to help solve some of healthcare’s hardest challenges and advance what is possible.
Intuitive has been built by the efforts of great people from diverse backgrounds. We believe great ideas can come from anywhere—we strive to foster an inclusive culture built around diversity of thought and mutual respect.We lead with inclusion and empower our team members to do their best work as theirmost authentic selves.
Passionate people who want to make a difference drive our culture—our team members are grounded in integrity, have a strong capacity to learn, the energy to get things done, and bring diverse, real world experiences to help us think in new ways. We actively invest in our team members to support their long-term growth so they can continue to advance our mission and achieve their highest potential.
Join a team committed to taking big leaps forward for a global community of healthcare professionals and their patients. Together,let’s advance the world of minimally invasive care.
Job Description
Primary Function of Position:
Contribute broadly to the Advanced Product Development team, responsible for data science, advanced analytics, and new technology development focused on surgical workflow and performance for next generation robotic surgery platforms.
The successful candidate must excel in a high-energy, focused, small-team environment, be able to initiate and drive new research and development directions. A strong sense of shared responsibility and shared reward is required.
As part of the Advanced Product Development team, immediate responsibilities include:
Exploration and development of data analytics, modeling, visualization, and applications leveraging tabular and timeseries data.
Development of new technologies and digital products to improve surgeon and team performance on robotic surgery platforms.
Support clinical and academic collaborations in related fields.

Contributing to multiple areas of research, including but not limited to the following:
Designing and applying data science algorithms to novel, surgical applications
Characterizing surgeon and team behavior and workflow to optimize new technologies
Fully integrating data science solutions into core digital products
Conducting user studies to evaluate digital product concepts
Establishing strong academic collaborations across research disciplines
Presenting research at international conferences and publishing research in top academic journals

Qualifications
Skill/Job Requirements:
Competency Requirements: (Competency is based on: education, training, skills and experience).
In order to adequately perform the responsibilities of this position the individual must have:
Doctoral degree in Statistics, Applied Mathematics, Neuroscience, Computer Science, or related field OR Master's degree with minimum (2) years industry experience in data science
Demonstrate excellent communication skills both written and verbal
Interested in early research and development through product roll-out
Solid understanding of statistics and statistical modeling is required
Experience with Python and SQL is required
Hands-on experience with data science tool and visualization tool in Python (e.g. scikit-learn, scipy, pandas, maplotlib, bokeh, and/or plotly, etc.) is required
Experience with sequence modeling, time series data, signal processing, and/or physiological signals on real-world data is ideal
Experience with clinical studies and data is a plus
Ability to travel domestically and internationally (10%)
Additional Information
All your information will be kept confidential according to EEO guidelines.
Due to the nature of our business and the role, please note that Intuitive and/or your customer(s) may require that you show current proof of vaccination against certain diseases including COVID-19. Details can vary by role.
Intuitive is an Equal Employment Opportunity Employer. We provide equal employment opportunities to all qualified applicants and employees, and prohibit discrimination and harassment of any type, without regard to race, sex, pregnancy, sexual orientation, gender identity, national origin, color, age, religion, protected veteran or disability status, genetic information or any other status protected under federal, state, or local applicable laws.
We will consider for employment qualified applicants with arrest and conviction records in accordance with fair chance laws.
Shift : Day
Travel : 10% of the time
Travel Requirements:10% of the time Shift:Day",$65K - $128K (Glassdoor est.),4.4,5001 to 10000 Employees,Company - Public,Manufacturing,1995,Health Care Products Manufacturing,$2 to $5 billion (USD)
Emerald Resource Group,Data Scientist - Remote,Remote,"Position: Data Scientist - REMOTE
Machine Learning / R/ Python / Jupyter /SQL
Must have a minimum of 2 years experience developing Data science solutions to production within Digital Services, Products, and solutions.
The 2 years of experience are current and only include getting paid for your work unless you are a recent Ph.D with advanced project and dissertation work.
Remote role that is Direct Hire-Salaried
Prefer Eastern Standard Time Zone
(At this time, our client cannot accommodate H1B visas or OPT).
************************************************************************************
Data Scientist Requirements:
-Programming experience in Python , R, and SQL are a must have .
-You must have experience solving business problems across different units and using different sizes and kinds of data sets. Specialized (i.e. just NLP, Computer Vision, etc.) skills only will not fit the broad and general reach we desire.
-Must have great collaboration and communication skills. Must be able to explain technical to functional folks and vice versa.
-Experience and knowledge with databases such as: SQL, NoSQL, and Oracle/Big Data databases and Data Warehouse will stand out
-Machine-learning algorithm development and use of tool kits (as many as possible)
-BI tools for visualization are great(Tableau, PowerBI)
-Bachelor's degree + 4 years minimum related to the position is a minimum
Are you looking for a growing company that is expanding their Data Scientist and Analytics roles as well? Personality, communication, and a love for all things data are required character traits. We are looking for data scientists with a 2-4 years experience and Bachelor's , 2 years and Masters, or Ph.D degree. We are looking for someone that desires a daily work life of working in interesting and career defining problems with algorithms, data modeling, and real-time and predictive analysis. You must be a deep, yet quick-thinker due to the constant flow of data sets. Programming experience + basic understanding of machine-learning statistics is a must! Excellent healthcare, company-wide bonuses, and top-of-the-line training are part of the perks of working here. Machine Learning algorithm models and pertinent examples of use will determine your qualification.
Contact - Tom Gaebelein
tom @ emeraldresourcegroup.com
440.627.6925 Direct number (call me and send resume...the best candidates always do both)
'
Work Remotely!
Job Type: Full-time
Pay: $120,000.00 - $170,000.00 per year
Benefits:
401(k)
401(k) matching
Dental insurance
Flexible schedule
Health insurance
Life insurance
Paid time off
Retirement plan
Tuition reimbursement
Vision insurance
Schedule:
Monday to Friday
Supplemental Pay:
Bonus pay
Signing bonus
Education:
Bachelor's (Required)
Experience:
Python: 2 years (Preferred)
SQL: 2 years (Preferred)
Machine learning: 2 years (Required)
R: 2 years (Required)
License/Certification:
Green Card or US Citizenship (Required)
Work Location: Remote",$65K - $128K (Glassdoor est.),-1,-1,,,,,
Delta,Senior Data Scientist,"Atlanta, GA","United States, Georgia, Atlanta
Revenue Management
07-Apr-2022
Ref #: 13730 How you'll help us Keep Climbing (overview & key responsibilities) The Optimization team in CDI (Commercial Development and Innovation) is seeking a data or operations research scientist to collaborate on designing, delivering, and maintaining proprietary Pricing products that result in improved customer offers and increased revenue for Delta Air Lines. The role partners across Revenue Management, Pricing, CDI, Global Pricing Distribution, Operations Research, IT, Distribution/Digital, and vendors to identify opportunities, define requirements, provide insights, prototype products, and deliver end-to-end solutions.

Responsibilities:
Understand the interrelationships between Schedules, Pricing, and Revenue Management, and the combined impact on the Delta Customer experience
Identify commercial opportunities that can be addressed by developing data sources, optimization methods, and models to optimize Delta revenue
Enhance existing analytical tools and develop new solutions/tools based on large data sets
Own and deliver end-to-end solutions
Promote the long-term Pricing and Inventory vision that supports DL's business strategy as the marketplace evolves and new products are introduced
Actively develop close relations and coordinate with commercial business units, Operations Research, Finance, IT and senior management to ensure timely execution of CDI sponsored projects
Maintain a pulse on industry efforts and disruptive technologies, and champion solutions to further Delta's position as industry leader
Balance multiple priorities in a fast-paced environment
What you need to succeed (minimum qualifications)
Highly proficient communication skills and ability to actively advocate for CDI solutions across the enterprise Ability to work collaboratively and possess strong interpersonal and relationship-building skills Expert level knowledge in analytics, optimization, data science, and machine learning for designing and developing solutions to business problems Expert level proficiency in Python and R/SAS to perform data analysis and software development required Experience with database and SQL as well as data cleaning, manipulation, and transformation Demonstrated ability to handle multiple projects through to solution delivery 3+ years of experience in roles that involve development and evaluation of product solutions or process improvement Must be performing satisfactorily in present position

What will give you a competitive edge (preferred qualifications)
Working knowledge of Schedules, Pricing, and Inventory models, with in-depth knowledge of Delta's commercial databases and tools preferred
Bachelors degree required; MA/MS/PhD preferred
< Go back",$65K - $128K (Glassdoor est.),4.3,10000+ Employees,Company - Public,Transportation & Logistics,1928,"Airlines, Airports & Air Transportation",$10+ billion (USD)
