Company Name,Job Name,Job Location,Job Description,Salary,Rating,Company Size,Company Type,Company Sector,Year Founded,Company Industry,Company Revenue
Mars,Principal Data Scientist,"Tennessee City, TN","As Principal Data Scientist you will have a leadership role within our data science team.
With the expertise to deliver the ecosystem analytics roadmap across all divisions, you will work closely with the division stakeholders and head of data science in managing and delivering projects.
Apart from mentoring and coaching teams, you will strategize the potential to create unique benefits for customers and provide a sustainable competitive advantage.
Working with global/regional teams to identify and implement efficient delivery of the brand vision you will articulate the strategic opportunities of a customer-centric analytics-driven strategy.
A fast learner, you will identify the business needs/challenges and identify actionable solutions that lead to valuable outcomes for the business.
What are we looking for?
You will have considerable varied technical experience in delivering statistical analytics, data science, and insight on large-scale consumer data sets across multiple sectors
Ideally, you will have experience in packaged goods, retail / DTC, or healthcare
You will have demonstrable experience of using data science and advanced analytics to generate business value and change
You will Demonstrate experience in planning and managing multiple projects in parallel
You will have excellent knowledge of Python (NumPy, pandas, etc.) and ideally be familiar with PySpark
You will show capacity and enthusiasm for coaching and mentoring less experienced data scientists
With excellent communication and problem-solving skills, you will interact effectively with all levels of internal/external business stakeholders
What will be your key responsibilities?
You will plan and lead data science projects to understand and predict pet and pet owner behaviors
You will review work of team members identifying optimum methodologies, advising on implementation, and checking business logic
Maintaining a strong customer focus and a keen understanding of commercially actionable deliverables, you will participate in communities of data science talent to share, network, and communicate with other analytical and data experts in your domain
You will apply and document best-practice standards in the execution of analytics projects for value creation including suggesting enhancements
You will use machine learning techniques, visualizations, & statistical analysis to gain insight into various data sets – some readily available, and some that you create and curate yourself
You will collaborate with internal and external teams to ensure we focus on customer-centric product and service recommendations to become a key player in our network of talent
Work with over 130,000 like-minded and talented Associates, all guided by The Five Principles.
Join a purpose driven company, where we’re striving to build the world we want tomorrow, today.
Best-in-class learning and development support from day one, including access to our in-house Mars University.
An industry competitive salary and benefits package, including company bonus.
Find out more about what Mars can offer you by visiting our Global Careers site.
Screening
Interview
Panel
Data Analysis, Python, Project Management, Stakeholder ManagementData Analysis, Python, Project Management, Stakeholder Management",$71K - $165K (Employer est.),4.2,10000+ Employees,Company - Private,Manufacturing,1911,Food & Beverage Manufacturing,$10+ billion (USD)
Infinity Consulting Solutions,Data Scientist - Remote,"Dallas, TX","TITLE: Data Scientist

Location: Remote in the U.S.



ICS is hiring a Data Scientist to join our global SaaS product client’s team and provide data to drive the innovation behind the products. You will contribute advanced analytics and modeling capabilities to assist key product lines in developing and deploying industry-leading predictive solutions for the Insurance and Commercial Fleet markets with more data than even the largest U.S. insurance companies have. In this role, the Data Scientist designs, develops and programs methods, processes, and systems to consolidate and analyze unstructured, diverse ""big data” sources to generate actionable insights, algorithms, and predictive models. You will function as part of a small team with Data Analysts, Actuaries, and Data Acquisition Specialists, and New Product Development Analysts.



What You’ll Do:
Provide data modeling, mining, pattern analysis, and machine learning for incorporation into customer-facing risk and asset management solutions.
Perform complex quantitative and qualitative analytical exercises and communicate output in terms of customer value, business objectives, and product opportunity.
Work with Product Development leaders to develop business cases and recommendations for innovations to address business opportunities.




Skills / Experience You Will Need:
3 or more years in a Data Science or Statistical Modeling related role
Solid data manipulation skills with structured and non-structured data.
Strong problem-solving skills and the ability to structure business problems into data science project.
Experience with XGBoost or a similar tool
Experience with statistical packaging (SPSS, SAS)
Proficiency in several Supervised/Unsupervised/Reinforcement learning approaches including but not limited to: Feature engineering, GLM, Decision Trees, Clustering, Bayesian methods, SVM, linear/non-linear regression, Natural Language Processing, Deep Learning Algorithms, Human In The Loop models etc.
The ability to communicate and illustrate effectively complex technical solutions to executives and business leaders.
Extensive knowledge of Test Design, Predictive Modelling and Applied Statistics.
Knowledge of insurance industry preferred but not required.
Highly preferred Master’s degree or Ph. D. in a quantitative field (Statistics, Actuarial Science, Machine Learning, AI, Computer Science, Mathematics, Data Mining, etc.) or an Associate or Fellow of the Casualty Actuarial Society (ACAS or FCAS).




About Infinity Consulting Solutions

At Infinity Consulting Solutions our mission is to cultivate successful long term relationships with candidates and clients matching the right candidate with the right client. We believe technology cannot replace the real personal relationships we cultivate. We reject the notion that technology alone is the answer to staffing which is why we our successful partnerships rely on collaboration NOT automation. ICS has been providing flexible staffing solutions for over 20 years in Information Technology, Compliance, Accounting / Finance and Corporate Support. Our staffing solutions include Contract, Temp to Perm and Permanent Placement.

ICS is an Equal Opportunity Employer.",$71K - $165K (Employer est.),3.8,501 to 1000 Employees,Company - Private,Human Resources & Staffing,2001,HR Consulting,$100 to $500 million (USD)
DISH,Lead Data Scientist,"Englewood, CO","Department Summary

Television is at an inflection point. This is your chance to be a part of a team that is transforming entertainment by changing the perception of what television is and how it can be enjoyed. Driven by the broad appeal of being able to watch live sports, movies, and shows anywhere, anytime, Sling TV is the first provider of live television over the internet to multiple devices in your home or outside. We changed the entire industry on how live TV is consumed and we are starting on a second revolution to bring the best of media consumption (live TV and On Demand) to consumers.

We are driven by curiosity, pride, adventure, and a desire to win - it's in our DNA. We're looking for people with boundless energy, intelligence, and an overwhelming need-to-achieve to join our team as we embark on the next chapter of our story.

Job Duties and Responsibilities

The Role

We are seeking a curious, energetic and passionate individual to join our Analytics Team as a Business Intelligence Analyst. This individual should have strong technical skills and excellent communication skills. The Business Intelligence team is responsible for sharing key insights with all levels of the organization, so it requires the ability to tell the story behind our data. This role requires attention to detail, critical thinking, and creative problem solving.

The Responsibilities
Develop, implement, and maintain automated reports on key results and performance metrics to support and improve business decisions
Utilize multiple data systems and visualization tools to connect and share data
Work closely with many different business partners including department managers, executives, IT, and Data Governance teams to understand business needs, gather requirements, develop and document processes, and ensure necessary data and insights are available and easy to consume
Perform ad hoc analyses and modeling as needed

Skills, Experience and Requirements

Minimum required skills / experience:
Experience with SQL, cleaning, prepping, and analyzing large data sets;
Experience with data visualization and common tools (Tableau, Power BI, etc.);
Strong communication skills and presentation skills;
Commitment to teamwork;
Ability to thrive in a fast-paced and ever-changing environment.


Desired skills / experience:
Master's or advanced degree in Data Science/Analytics or 6+ years relevant work experience;
Excellent SQL skills;
Excellent Tableau skills;
Experience with AWS data systems, EC2, GitHub;
Intellectual curiosity, attention to detail, and strong personal initiative.

Salary Range

Compensation: $87,500.00/Year - $125,000.00/Year
Benefits

From versatile health perks to new career opportunities, check out our benefits on our careers website .

Candidates need to successfully complete a pre-employment screen, which may include a drug test.",$71K - $165K (Employer est.),3.1,10000+ Employees,Company - Public,Telecommunications,1980,"Cable, Internet & Telephone Providers",$10+ billion (USD)
PAIIR Solutions,Data Scientist,"Suffern, NY","SR. DATA SCIENTIST
Here's your rare opportunity to join our client's exciting, fast-growing, and dynamic team in Suffern, NY!
About you:
You have 3++ years of solid expertise in developing market forecasting, analysis and campaign reporting.
You have strong experience in R and Python
Java, Alteryx, VBA, SQL, ETL a plus.
You’re well-spoken, and can verbally communicate well with Fortune 500 clients.
Your Excel skills are wizard level.
You don't need micromanagement and work well in team environments
You appreciate the value of excellent analytical, written and oral communication and make it a priority
You enjoy turning data science puzzles into actionable results
You're ready for a real opportunity to grow with a well-established organization that actually cares about its team, its clients and its technology
About our Client:
The trusted one-stop partner for today’s omnichannel retailers. Utilizing proprietary technology to drive customer conversion they help their clients with actionable solutions. With 22 years in the space, they’ve sustained epic growth Y-O-Y even during the pandemic. Here are just a few of the highlights they want you to know:
They’re committed to technology advancement with a talented and balanced team.
Culture matters and it shows their staff stays for a reason.
Long-standing marquee partnerships with glowing testimonials are their hallmark.
No egos hired or tolerated - they celebrate one another's success and play nice in the sandbox.
Opportunity abounds with a focus on individual growth and career advancement.
Their well-established reputation with its employees and clients happens on purpose.
Strong pay plans, benefits and a 401k.
Transparent and accountable management dedicated to your success - integrity counts!
About your role:
You’ll be helping to lead the team in the day-to-day execution and analytics of direct marketing campaigns.
You’ll use your keen eye for detail to refine, gather and scrub data improving accuracy and analysis.
You’ll deal with ambiguity and ad-hoc requests from other departments, remaining flexible and solution-oriented.
You’ll thrive in the further development of your projects, your growth and the organization.
You'll be attentive to details: prove it by including the word ""listen"" in your application or cover letter.
Compensation:
Comp is DOE
Flexible schedule
Full Medical/Dental
401k
Paid Time Off
Work Remotely
No
Job Type: Full-time
Pay: Up to $125,000.00 per year
Benefits:
401(k)
Dental insurance
Flexible schedule
Health insurance
Life insurance
Paid time off
Relocation assistance
Vision insurance
Schedule:
8 hour shift
COVID-19 considerations:
Employees are vaccinated.
Application Question(s):
How confident are you in your R, Python or Alteryx skills?
Have you received a COVID19 Vaccine?
Education:
Bachelor's (Preferred)
Work Location: One location",$125K - $175K (Employer est.),-1,-1,,,,,
Cyient,Data Scientist,"Phoenix, AZ","About the Role:
The position creates new footprint for data-driven innovation and value for our customers and prospects while providing analytical capabilities. You would be part of core team that would help design and develop advanced analytics solutions across functional areas as per client requirement/opportunities. Key requirements include an ability to communicate complex quantitative analysis with a lucid, precise, clear and actionable insight. You should be experienced in solving analytical problems using quantitative approaches. You would also invest your time in developing new practices and methodologies using statistical methods, machine learning and predictive models under mentorship from experts across industry.
You will:
Identify and manage the analysis and interpretation of clients' internal and external data to drive decision making.
Query databases and perform statistical, mathematical analysis
Work directly with customer teams to help design and generation of reporting frameworks that provide insight to the performance of clients’ business programs.
Create re-usable implementations of statistical tests and models (R, Python, SAS, SPSS etc.) using the available technologies.
Assist in customer engagement management, project scoping, timeline management, and results documentation to ensure professional relationship management.
You have:
Must have sound understanding of industrial systems particularly in design, manufacturing, test, operations, supply chain, aftermarket and MRO.
Must be strong on learning methods, data analytics, R/Python and Tableau.
Good in algorithm development with programming languages.
Must have strong understanding of statistics and machine learning.
Prior experience in R or Python and data analytics is preferred.
Education:
MS/PhD in Mechanical, Electrical, Computer Science or Aerospace Engineering from an accredited school with focus on Image/Signal processing and Computer Vision
Applicable experience
Cyient_indeed
Salary: From $1.00 per year
Schedule:
Monday to Friday
Work Location:
One location
Company's website:
www.cyient.com
Work Remotely:
Temporarily due to COVID-19
COVID-19 Precaution(s):
Remote interview process
Personal protective equipment provided or required
Plastic shield at work stations
Temperature screenings
Social distancing guidelines in place
Virtual meetings
Sanitizing, disinfecting, or cleaning procedures in place
Work Location: One location",$125K - $175K (Employer est.),3.4,10000+ Employees,Company - Public,Information Technology,1991,Information Technology Support Services,$100 to $500 million (USD)
Intel,Data Scientist,"Atlanta, GA","Job Description

Uses predictive modeling, statistics, Machine Learning, Data Mining, and other data analysis techniques to collect, explore, and extract insights from structure and unstructured data . Develop software, algorithms and applications to apply mathematics to data, perform large scale experimentation and build data driven apps to translate data into intelligence, solve a variety of business problems and enable business strategy. Assists business with casual inferences & observations with finding patterns , relationships in data. Must possess strong understanding of internal business segment (stakeholders) and possess strong written and communication skills. Typically requires expertise in relational database structures, research methods, machine learning, Cloud based technologies, Big Data technologies (i.e. Hadoop , HBase, Lucene/Solr), analytics packages (i.e. R, Mahout, Matlab, Octave, Weka), scripting languages (i.e. Python, Perl), programing languages (i.e. Java, C/C++, SQL). Typically possesses advanced degree in Computer Science, Mathematics, Machine Learning, Operation Research, and Statistics or equivalent expertise.

Job Details:
As a Data Scientist on the S2E team, you will be responsible for developing data models and frameworks to enable primary and secondary research in support of S2Es charter and objectives. This includes working with various data sources using SQL and REST APIs, developing and maintaining data lakes, performing ETL and normalization operations, utilize techniques like K means clustering, predictive modeling and deep learning to provide the sophisticated data analysis needed by the team. Additionally, you will be expected to develop user interfaces (using JavaScript, PowerBI, Python and the like) to enable self-service capabilities over the frameworks you create.

We are a part of the Software to Execution (S2E) team with a charter to accelerate Intel's software transformation across execution, culture, methods, practices and tools. We are driving this through adoption and governance of Software Transformation, leading SATG's Program Management Office, building back the leadership of Open ecosystem initiatives at Intel, creating the infrastructure to enable, and track these goals, building a SW and ecosystem sustainability initiative, Intel Flex, as well as stewardship of cross-Intel initiatives via the Software Transformation Office.

Qualifications

You must possess the below minimum qualifications to be initially considered for this position. Qualifications listed as preferred or additional will be considered a plus factor for applicants.
Minimum Qualifications:
Bachelors with 5+ years of experience or Masters with 2+ years of demonstrable experience in below items with demonstrable experience in below items:
2+ years with the following skills:
Python - scikit-learn, pandas, matplotlib, TensorFlow or PyTorch, SQL
experience working with REST API
This position is not open to an Intel immigration sponsorship.
Preferred Qualifications:
Experience developing complete data analysis frameworks and applications to solve real-world business problems deployed to 1000+ users with minimal support
Excellent written and verbal communication skills
Demonstrated ability to translate vague requirements into usable tools through continuous improvement practices (i.e. scrum)
Experience working with Graph APIs and unstructured data
Familiarity with Kibana and/or Tableau
Inside this Business Group

Enable amazing computing experiences with Intel Software continues to shape the way people think about computing – across CPU, GPU, and FPGA architectures. Get your hands on new technology and collaborate with some of the smartest people in the business. Our developers and software engineers work in all software layers, across multiple operating systems and platforms to enable cutting-edge solutions. Ready to solve some of the most complex software challenges? Explore an impactful and innovative career in Software.

Other Locations

US, California, Folsom;US, Oregon, Hillsboro

Intel strongly encourages employees to be vaccinated against COVID-19. Intel aligns to federal, state, and local laws and as a contractor to the U.S. Government is subject to government mandates that may be issued. Intel policies for COVID-19 including guidance about testing and vaccination are subject to change over time.

Posting Statement

All qualified applicants will receive consideration for employment without regard to race, color, religion, religious creed, sex, national origin, ancestry, age, physical or mental disability, medical condition, genetic information, military and veteran status, marital status, pregnancy, gender, gender expression, gender identity, sexual orientation, or any other characteristic protected by local law, regulation, or ordinance.

Work Model for this Role

This role will be eligible for our hybrid work model which allows employees to split their time between working on-site at their assigned Intel site and off-site.",$125K - $175K (Employer est.),4.2,10000+ Employees,Company - Public,Information Technology,1968,Computer Hardware Development,$10+ billion (USD)
Gradient AI,Staff Data Scientist,"Boston, MA","Role:
If you want to work on cutting edge technology with friendly, intelligent people in a highly collaborative environment, then Gradient AI is the right place for you. We are looking for talented Data Scientists that will help define how our claims and underwriting products evolve for the insurance industry. You'll do this through user research, rapidly prototyping new features, implementing machine learning systems, and delivering our customers actionable intelligence from large data sets.
Gradient AI:
Gradient AI is a fast-growing startup, bringing state-of-the-art Artificial Intelligence (AI) and Machine Learning (ML) solutions to the trillion-dollar insurance industry. Founded in 2018, we have recently raised $20M from top Insurtech investors to continue fueling our growth. Our software-as-a-service platform provides bias-free, data-driven insights, enabling insurance companies to profitably run their business and expand their offerings to underserved people and markets.
Responsibilities:
Mine and analyze data pertaining to customers’ business experience to discover critical business insights
Utilize Python and libraries such as Pandas, NumPy, and PyTorch to create new models and tune pre-existing ones
Synthesize research data, turning data to actionable insights, and specific model requirements
Quickly deploy out-of the-box solutions where possible and innovate when necessary
Work closely with engineers and production developers to ensure clear, effective communication within the team
Stay current with advancements in Machine Learning and advocate for the appropriate application of those advancements in our own products
Qualifications:
MS/PhD; 5+ years of professional working experience
Experience building and productionizing Machine Learning models (Neural Networks, Random Forest, etc.)
Experience in Python scripting and libraries such as Pandas, NumPy and Pytorch
Fluency in SQL and/or PostgreSQL
Experience working with insurance data or building insurance models is a plus
What We Offer:
A fun, team-oriented startup culture.
Generous stock options - we all get to own a piece of what we’re building.
Unlimited vacation days.
Flexible schedule that supports working from home.
Full benefits package including medical, dental, vision, 401k, and more.
Ample opportunities to learn and take on new responsibilities.
We are an equal opportunity employer.
Job Type: Full-time
Pay: $130,000.00 - $185,000.00 per year
Benefits:
401(k)
Dental insurance
Employee discount
Flexible schedule
Flexible spending account
Health insurance
Health savings account
Paid time off
Vision insurance
Schedule:
Monday to Friday
Supplemental Pay:
Bonus pay
Experience:
productionizing models: 3 years (Required)
Work Location: One location",$125K - $175K (Employer est.),4.6,51 to 200 Employees,Company - Private,Information Technology,2018,Enterprise Software & Network Solutions,Unknown / Non-Applicable
Bloomberg,Data Scientist,"New York, NY","What is Enterprise Data?

Bloomberg's Enterprise Data department develops data offerings that are considered best in class by the capital markets community. Across real time market data, reference data, historical pricing data, and unique analytics we offer:
The most comprehensive and highest quality content in the industry
Distribution platforms that are flexible, reliable, fast, and easy to onboard
Easy to use data that is ready for analysis

These critical datasets serve as the primary source of information across the front, middle, and back office at the most respected capital markets firms across the globe.

What is the Role?

Capital markets firms are purposefully embracing data science and machine learning techniques into their workflows. Motivated by increasingly sophisticated competition or cost savings, data science and machine learning have become a critical aspect of our customers"" business strategies. Bloomberg wants to be the leader in analysis ready data that allows clients to focus on the business of creating advanced analytics solutions rather than data ingestion and normalization.

You will play a meaningful role in helping customers and Bloomberg, together, achieve success. As a hands on liaison between Bloomberg product development teams and the data science teams at our customers, the Data Scientist will provide experienced technical design, data science thought leadership, and Bloomberg recommended standard methodologies as customers develop solutions on premises or in the public cloud.

The ideal candidate will be a customer focused data scientist with advanced technology skills that seeks opportunities to get their hands dirty while confidently working with clients to design and build solutions that will best demonstrate Bloomberg content and technology in conjunction with modern data science tools and workflows.

We'll Trust you to:
Lead deep technical discussions with customers, vendor partners, and Bloomberg colleagues from Product, Sales, Quant Research & Development, Engineering, and Client Services
Effectively communicate advanced statistical and technical concepts with various audiences
Serve as subject matter experts in demonstrating advanced data science workflows and technologies for capital markets use cases
Engage with customers as part of their solution creation team
Confidently make recommendations (based on standard methodologies) to customers and partners
Develop collateral including tutorials, sample code, reference implementations, and presentations that will be used by data science practitioners as well as executive decision makers
Provide feedback to Product, Quant, and Engineering teams to help shape product strategy and execution roadmap
Balance hands on work with a desire to keep up with trends

What do I need to apply?
Understanding of a wide range of statistical models (e.g. regression, decision trees, artificial neural networks) and their underlying assumptions
Good programming skills in at least one of the commonly used languages for data analysis (e.g., python, R, Matlab. Knowledge of any other programming language is a plus.)
Experience with applying data science/quantitative modeling to real world, financial use cases commonly deployed at capital market firms
Knowledge of leading open source data analysis tools and machine learning libraries
Experience in crafting technical documentation and presentations (white-board, small team, broad audience) and the ability to present to a technical and non-technical audience.
Entrepreneurial mindset and comfortable to work in a non-hierarchical, large global organization where interaction with senior management is required
Passion for constant learning
Ability to travel

It""s a Plus if you have:
Experience applying advanced machine learning to large scale, financial modelling problems
Master's degree or Ph.D. in a quantitative discipline
Knowledge of AWS, GCP, and/or Azure data science and machine learning services
Experience with tools and frameworks enabling large scale data analysis (e.g., Spark)
End-to-end knowledge of the data science problem, including large scale data and data pipeline management
Understanding of capital markets, banking, asset management, and/or the trade lifecycle

We are an equal opportunity employer and value diversity at our company. We do not discriminate on the basis of race, religion, colour, national origin, gender, sexual orientation, age, marital status or disability status.",$125K - $175K (Employer est.),4.1,10000+ Employees,Company - Private,Information Technology,1981,Computer Hardware Development,Unknown / Non-Applicable
Target,Lead Data Scientist - Supply Chain Optimization (REMOTE or HQ),"Brooklyn Park, MN","Location: 7000 Target Pkwy N, Brooklyn Park, Minnesota, United States, 55445
JOIN TARGET AS LEAD DATA SCIENTIST – SUPPLY CHAIN OPTIMIZATION
Join the Target’s Data Sciences team where we develop discrete event simulations of our global supply chain. Our mission is to leverage operations research, simulation, and machine learning to help Target makes intelligent supply chain business decisions at scale. This involves writing high-performant, scalable code as well as designing analytical solutions to extract insights and to prescribe best courses of action.
You’ll work in an environment that provides the freedom and agility of a startup - with the security and vast resources of a large established company with continuous learning opportunities provided. Our team aims to be inclusive, collaborative, highly motivated, smart, and humble!
In this role at Target as a Lead Data Scientist, you will:
Work closely with partner team data scientists to review and iterate on optimization and machine learning algorithms and develop state of the art mathematical models
Work with engineers to design, deploy and productize models at scale. Our models run many times a day for millions of combinations of stock keeping units and distribution networks
Work with business partners to learn about the retail business and processes in play
Ideate and resolve tradeoffs between model granularity and features as well as performance, reliability, and usability of our codebase. Improve engineering standards, tooling, and processes
Mentor and develop other data scientists and Ai engineers.
What we're looking for:
You have a strong knowledge of supply chain optimization – inventory, transportation, sourcing, distribution, fulfillment, planning…
You have a real passion and the technical skills for helping Target make data-informed decisions.
You possess strong computer science fundamentals and love rock-solid, well-structured, and efficient code: data structures, algorithms, programming languages, and information retrieval.
You write understandable, testable code with an eye towards maintainability.
A passion for empirical research and answering hard questions with large scale data
You are a strong communicator. Explaining complex technical concepts to the business and other data scientists/engineers is no problem for you.
You understand that simplicity is hard but key to achieving maintainability and to being able to continually deliver value to the business.
You have usability and convenience for business users in mind.
Requirements:
M.S in Computer Science, Math, Statistics, Operations Research, Industrial Engineering, or related quantitative fields
5+ years of professional experience writing modular and highly performant code and deploying algorithms in a production environment
Proficient in predictive and prescriptive algorithms
Proficient in one or more programming languages: Python, Java, Kotlin or C
Strong engineering mindset and exposure to software engineering principles, Agile, data pipeline engineering, distributed systems, and machine learning at scale
Experience leading large-scale implementations of optimization, simulation, machine learning and deep learning models
Excellent written and verbal communication skills
Preferred Requirements:
PhD degree or equivalent experience
Proficient in application/software architecture (definition, business process modeling, etc.)
Experience writing production datasets in SQL/Hive or building internal/production data tools for research or experimentation in a scripting language like Python
Why work with us at Target Data Sciences?
We Care, Grown and Win Together!
You’ll work directly on the problems that have the most impact on Target's entire Recommendations/Personalization strategy for all Digital/Target.com products.
We love open-source! Many of our team members contribute to open source communities and get to do it during work time. We try to contribute back to our communities where we can and are grateful to be able to open source some of our own projects
We value diversity! We believe that diversity and inclusion are core importance when creating positive experiences for our guests and we think it’s critically important when building our teams
We value our team members! We treat our team members like people, not like cogs in a machine. We value our team members for who they are, not just what they can get done. We are parents, hobbyists, enthusiasts, travelers, family members, community members and can offer flexibility to our team members' schedules/work arrangements so they can flourish both in and outside of work
Career development and our ’50 days of Learning’ mantra allow team member to learn from experts, publish, work on patents, grow new skillset as well as mentoring/volunteering
This position may be considered for a Full-Time Remote or Hybrid work arrangement based on Target’s needs. A Hybrid work arrangement means the team members core role will be a blend of virtual and onsite at a Target location. A Full-Time Remote work arrangement means the team member works full-time from home or an alternate location that’s not a Target location, does not have a desk at their primary HQ work location and may travel to HQ up to 4 times yr.
Colorado, Connecticut or Nevada Residents Only: The salary range for Colorado, Connecticut or Nevada residents is $106,000 to $190,000. Pay is based on several factors including but not limited to education, work experience, certifications, etc. In addition to your salary, Target cares about and invests in you as a team member, so that you can take care of yourself and your family. Find competitive benefits from financial and education to well-being and beyond.
Americans with Disabilities Act (ADA)
Target will provide reasonable accommodations (such as a qualified sign language interpreter or other personal assistance) with the application process upon your request as required to comply with applicable laws. If you have a disability and require assistance in this application process, please visit your nearest Target store or Distribution Center or reach out to Guest Services at 1-800-440-0680 for additional information.",$125K - $175K (Employer est.),3.7,10000+ Employees,Company - Public,Retail & Wholesale,1962,General Merchandise & Superstores,$10+ billion (USD)
Intuitive,Data Scientist,"Peachtree Corners, GA","Company Description
At Intuitive, we are united behind our mission: we believe that minimally invasive care is life-enhancing care. Through ingenuity and intelligent technology, we expand the potential of physicians to heal without constraints.
As a pioneer and market leader in robotic-assisted surgery, we strive to foster an inclusive and diverse team, committed to making a difference. For more than 25 years, we have worked with hospitals and care teams around the world to help solve some of healthcare’s hardest challenges and advance what is possible.
Intuitive has been built by the efforts of great people from diverse backgrounds. We believe great ideas can come from anywhere—we strive to foster an inclusive culture built around diversity of thought and mutual respect.We lead with inclusion and empower our team members to do their best work as theirmost authentic selves.
Passionate people who want to make a difference drive our culture—our team members are grounded in integrity, have a strong capacity to learn, the energy to get things done, and bring diverse, real world experiences to help us think in new ways. We actively invest in our team members to support their long-term growth so they can continue to advance our mission and achieve their highest potential.
Join a team committed to taking big leaps forward for a global community of healthcare professionals and their patients. Together,let’s advance the world of minimally invasive care.
Job Description
Primary Function of Position:
Contribute broadly to the Advanced Product Development team, responsible for data science, advanced analytics, and new technology development focused on surgical workflow and performance for next generation robotic surgery platforms.
The successful candidate must excel in a high-energy, focused, small-team environment, be able to initiate and drive new research and development directions. A strong sense of shared responsibility and shared reward is required.
As part of the Advanced Product Development team, immediate responsibilities include:
Exploration and development of data analytics, modeling, visualization, and applications leveraging tabular and timeseries data.
Development of new technologies and digital products to improve surgeon and team performance on robotic surgery platforms.
Support clinical and academic collaborations in related fields.

Additional responsibilities include:
Contributing to multiple areas of research, including but not limited to the following:
Designing and applying data science algorithms to novel, surgical applications
Characterizing surgeon and team behavior and workflow to optimize new technologies
Fully integrating data science solutions into core digital products
Conducting user studies to evaluate digital product concepts
Establishing strong academic collaborations across research disciplines
Presenting research at international conferences and publishing research in top academic journals

Qualifications
Skill/Job Requirements:
Competency Requirements: (Competency is based on: education, training, skills and experience).
In order to adequately perform the responsibilities of this position the individual must have:
Doctoral degree in Statistics, Applied Mathematics, Neuroscience, Computer Science, or related field OR Master's degree with minimum (2) years industry experience in data science
Demonstrate excellent communication skills both written and verbal
Interested in early research and development through product roll-out
Solid understanding of statistics and statistical modeling is required
Experience with Python and SQL is required
Hands-on experience with data science tool and visualization tool in Python (e.g. scikit-learn, scipy, pandas, maplotlib, bokeh, and/or plotly, etc.) is required
Experience with sequence modeling, time series data, signal processing, and/or physiological signals on real-world data is ideal
Experience with clinical studies and data is a plus
Ability to travel domestically and internationally (10%)
Additional Information
All your information will be kept confidential according to EEO guidelines.
Due to the nature of our business and the role, please note that Intuitive and/or your customer(s) may require that you show current proof of vaccination against certain diseases including COVID-19. Details can vary by role.
Intuitive is an Equal Employment Opportunity Employer. We provide equal employment opportunities to all qualified applicants and employees, and prohibit discrimination and harassment of any type, without regard to race, sex, pregnancy, sexual orientation, gender identity, national origin, color, age, religion, protected veteran or disability status, genetic information or any other status protected under federal, state, or local applicable laws.
We will consider for employment qualified applicants with arrest and conviction records in accordance with fair chance laws.
Shift : Day
Travel : 10% of the time
Travel Requirements:10% of the time Shift:Day",$125K - $175K (Employer est.),4.4,5001 to 10000 Employees,Company - Public,Manufacturing,1995,Health Care Products Manufacturing,$2 to $5 billion (USD)
KOHLS,"Data Scientist I, **Remote**","Milpitas, CA","Interprets and applies data analytics to provide recommendations to the business.
ACCOUNTABILITIES
Develops and executes statistical and mathematical solutions to business problems
Frame problem, determine intended approach and recommend quantitative methods to develop solution
Use analytical rigor and statistical methods to analyze large amounts of data, culling actionable insights using advanced statistical techniques such as predictive statistical models, customer profiling, segmentation analysis, survey design and analysis and data mining
Design experiments to answer targeted questions
Document projects including business objective, data gathering and processing, leading approaches, final algorithm, detailed set of results and analytical metrics
Develops materials to explain project findings to management
Develops new algorithms and mathematical approaches to understand Kohl's audiences and solves complex business problems such as optimizing product performance, revenue and adoption
Identify and drive continuous improvement of key business metrics in assigned business functional area
Drive adoption and usage of analytical products and models
Think in terms of iterative development, document, and communicate throughout products data science lifecycle
Build and validate models
QUALIFICATIONS
Experience developing custom models based on in-depth understanding of underlying data, data structures, and business problems to ensure analytics deliverables meet stakeholders need
Experience developing state of the art algorithms using machine learning, statistical and optimization methods to power various aspects of highly complex business models
Experience using modern analytics tools and languages such as Python, R, Spark, SQL (BigQuery), etc
Strong problem solving skills with an emphasis on product development
Experience proposing rapid experiments to test the effect of new strategies or initiatives, and iterate quickly
REQUIRED
2+ years of progressively complex Data Science or analytics experience
BS in Data Science, Computer Science, Machine Learning, Applied Mathematics, or equivalent quantitative field
Spark, Python, R proficiency
PREFERRED
Masters degree
Retail experience
Supply chain management
Marketing models
Logistics experience",$125K - $175K (Employer est.),3.4,10000+ Employees,Company - Public,Retail & Wholesale,1962,"Department, Clothing & Shoe Stores",$10+ billion (USD)
