Company Name,Job Name,Job Location,Job Description,Salary,Rating,Company Size,Company Type,Company Sector,Year Founded,Company Industry,Company Revenue
Lucid Motors,"Data Scientist, Quality Information & Analytics","Newark, CA","Leading the future in luxury electric and mobility
At Lucid, we set out to introduce the most captivating, luxury electric vehicles that elevate the human experience and transcend the perceived limitations of space, performance, and intelligence. Vehicles that are intuitive, liberating, and designed for the future of mobility.
We plan to lead in this new era of luxury electric by returning to the fundamentals of great design – where every decision we make is in service of the individual and environment. Because when you are no longer bound by convention, you are free to define your own experience.
Come work alongside some of the most accomplished minds in the industry. Beyond providing competitive salaries, we’re providing a community for innovators who want to make an immediate and significant impact. If you are driven to create a better, more sustainable future, then this is the right place for you.

Your role is critical in the development of company-wide Quality metrics, coordination of core business data and implementation of a company Quality system. You will act as a liaison across functional areas such as Service, Manufacturing and Engineering. To be successful in this role, you will need to establish strong partnerships and have a hands-on approach to analyzing data and business processes from the ground up. As a result, you will gain a comprehensive understanding of the EV manufacturing processes and enterprise management systems.
Responsiblities
Serve as the Data Scientist for the Field Quality Team who is responsible for the following: Hunter / Gatherer / Builder
Development & automation of the data pipeline to & from the Dealer Management System (DMS), Field Quality Issue JIRA Project, etc.
Analysis of data and creation of visualizations to inform leadership on the Lucid State of Quality in the field.
Conduct deep dive data analysis to support quality investigations and service campaigns.
Propose solutions based on data and facts to support executive level decision making processes.
Lead system enhancement and process improvement projects to move projects forward in a dynamic environment.

Qualifications
Bachelor’s or Master’s degree in Data Science, Statistics, Mathematics, Computer Science, Systems Engineering or related areas
Expert in Tableau; dashboard creation, data source development and publishing methods.
Field Reliability Analysis & KPI Visualizations such as Weibull plots, Nevada Charts, etc.
Driving / Developing DMS (Dealer Management System) data source requirements.
Proficient in SQL & Python.

Preferred Skills:

Experience with JIRA Ecosystem, Confluence and SharePoint
Experience using Apache Spark, Hive, Presto, Job Scheduling with Airflow and Kafka
Able to show teamwork to resolve problems and a thought process to drive successful solutions.
Team development and demonstrated leadership in organizations.
Advanced skills in Microsoft Excel, Word, PowerPoint, OneDrive and Teams
Experience with LucidChart and Smartsheet.
Experience with Automotive Service, Field Quality and Warranty Issue Management
Project management experience is a plus
At Lucid, we don’t just welcome diversity - we celebrate it! Lucid Motors is proud to be an equal opportunity workplace. We are committed to equal employment opportunity regardless of race, color, national or ethnic origin, age, religion, disability, sexual orientation, gender, gender identity and expression, marital status, and any other characteristic protected under applicable State or Federal laws and regulations.

Notice regarding COVID-19 vaccination requirement as a condition of gainful employment within the United States
At Lucid, we prioritize the health and wellbeing of our employees, families, and friends above all else. In response to the novel Coronavirus, and the increased transmissibility with recent variants, all new Lucid employees, whose job will be based in the United States, must provide original documentation confirming status as having received the prescribed inoculation (doses) based on the manufacturer's guidelines on their first day of employment.
Individuals seeking a medical and/or religious exemption from this requirement may be granted such an accommodation after submitting a formal request to and the subsequent review and approval thereof by our dedicated Covid-19 Response team.
To all recruitment agencies: Lucid Motors does not accept agency resumes. Please do not forward resumes to our careers alias or other Lucid Motors employees. Lucid Motors is not responsible for any fees related to unsolicited resumes.",$66K - $125K (Glassdoor est.),3.6,5001 to 10000 Employees,Company - Public,Manufacturing,2007,Transportation Equipment Manufacturing,Unknown / Non-Applicable
Texas Children's Hospital,Data Scientist,"Houston, TX","We are searching for a Data Scientist – someone who works well in a fast-paced setting. In this position, you will harness vast amounts of data to optimize business results. Exercises knowledge of descriptive, predictive, and multivariate statistical techniques and applications, and database analysis tools and techniques, to develop strategic insights to drive business and clinical goals. Teaches developers, architects, and analysts how to work effectively with vast quantities of data. Provides data analysis and supports the development and implementation of advanced analytic tools to meet the needs of various groups within the organization. Works with a multidisciplinary team to design, develop, and create analytical solutions through applications of data mining, machine learning, artificial intelligence (AI), and emerging technologies. Collaborates with clinical and business users and other IS staff members to ideate and create new analytic solutions impacting patient care and hospital operations. Develops and implements descriptive, diagnostic, predictive, and prescriptive analytics models, machine learning and artificial intelligence projects, and the front-end tools needed to operationalize the use of such models within the workflows of front-line users. Partners with subject matter experts to understand the relationship between workflows and data and uses that data to create information technology solutions that support and advance targeted outcomes. Provides data science and statistical support for advanced analytics projects within the Information Services department at Texas Children's Hospital. Analyzes and interprets clinical, operational, and other data to provide insight into care delivery and operational initiatives. Responsible for evaluating data quality, preparing data, generating insights, and developing and presenting high-impact data stories. Serves as a subject matter expert associated with data analysis processes, advanced analytics techniques, statistics, and meaningful data visualizations. Provides consultation and support in the development, analysis, interpretation, and management of a variety of complex data sources. Works on multiple concurrent projects

Think you’ve got what it takes?
Responsibilities
Creates data models and generates data insights
Generates and communicates business and clinical insights, using various techniques and understanding the strengths and risks of different approaches to data analysis
Analyzes large, noisy datasets and identifies meaningful patterns that provide actionable results. Data sources may include the Enterprise Data Warehouse, various source systems and databases, and data from external sources such as the Census Bureau. Source data may include both structured and unstructured data
Evaluates and communicates data quality within the context of the problem being analyzed, and implements appropriate data cleaning techniques when preparing data
Performs basic and advanced statistical analyses, modeling, interpretation, documentation, and presentation
Builds and tests statistical, optimization, and machine learning models, including regression, classification, clustering, natural language processing, deep learning, and/or statistical modeling. Applies best practices for data preparation, statistical methods, and approaches to data analysis to ensure valid and reliable results
Independently owns descriptive, diagnostic analysis of complex data problems, consulting with data architects and subject matter experts as needed.
Designs, develops, and creates advanced analytical solutions
Develops algorithms and predictive models to solve critical business problems
Owns full project life cycle from problem formulation to solution deployment and maintenance
Meets with subject matter experts to understand the business/clinical need and applies data science/AI/machine learning technology to solve real-world problems. Creates innovative solutions using creating problem solving
Works with project team to design features and develop advanced analytical models. Recommends and implements modifications to advanced analytics projects, analysis, and experiment design to ensure accuracy and validity, and to enhance model performance
Discovers new opportunities and solutions for problems by looking beyond current practices and using innovative thinking
Analyzes and presents data to help support the operationalization of new solutions.
Responsibility C: Communicates data insights and acts as a data storyteller by translating data analyses into easily understandable dialogue and terms to influence business decisions or actions
Presents clear and concise data insights, with recommended actions, in a format understood by non-technical clinical and business partners
Creates and presents engaging, high-impact data stories, utilizing narrative, context, and data visualization
Assists information users in understanding relationships between data, processes, and outcomes
Creates informative visualizations that intuitively display large amounts of data and/or complex relationships.
Provides statistical consultation
Provides statistical and advanced analytics expertise as needed to data architects, developers, project teams, and leadership team
Provides timely guidance and feedback to help other team members strengthen specific knowledge/skill areas needed to accomplish a task or solve a problem.
Plans, communicates, and manages risk related to tasks
Estimates time to complete individual tasks
Accurately communicates status on individual assignments and prioritizes to complete on schedule. Contributes details to the overall plan within your scope of expertise and skills
Raises any known assignment issues and risks immediately through the appropriate channels
Clearly and appropriately communicates ideas in writings, discussions, and meetings
Identifies the right discussion or meeting in which to communicate an idea, and orchestrates the most appropriate venue and approach to communicate the idea clearly.
Participates in overall analytics and application support delivery activities
Participates in the development and maintenance programming activities with management, other Information Services personnel, users, or vendors during all phases of the project life cycle
Adheres to the Texas Children’s Agile/Workload management processes and participates in daily team stand-up, Iteration planning and retrospective meetings
Qualifications
Being fully vaccinated against COVID-19, including any booster dose(s) of the COVID-19 vaccine recommended by the Centers for Disease Control when eligible, is required for all employees at Texas Children’s, unless approved for a medical or religious exemption.
Participates in the development and maintenance programming activities with management, other Information Services personnel, users, or vendors during all phases of the project life cycle
Adheres to the Texas Children’s Agile/Workload management processes and participates in daily team stand-up, Iteration planning and retrospective meetings
Company Profile
Founded in 1996, Texas Children’s Health Plan is the nation's first health maintenance organization (HMO) created just for children. We provide STAR/Medicaid and Children's Health Insurance Program (CHIP) to pregnant women, teens, children and adults in Houston and surrounding areas. Currently, the Health Plan has more than 375,000 members who receive care from our network of more than 1,100 primary care physicians, 3,200 specialists, and 70 hospitals. Texas Children's Health Plan is also the largest combined STAR/CHIP Managed Care Organization in the Harris County service area.

To join our community of 14,000 dedicated team members, visit texaschildrenspeople.org for career opportunities. You can also learn more about our amazing culture at infinitepassion.org. At Texas Children’s Hospital, diversity, equity, and inclusion are at the core of our values and mission for the women and children that we serve. We are committed to providing a diverse and inclusive work environment for all faculty, staff and learners throughout our organization. We believe that each member of our one amazing team provides enrichment that allows us to create a lasting legacy for future employees of this great organization.

Texas Children’s is proud to be an equal opportunity employer. All applicants and employees are considered and evaluated for positions at Texas Children's without regard to mental or physical disability, race, color, religion, gender, national origin, age, genetic information, military or veteran status, sexual orientation, gender identity, marital status or any other protected Federal, State/Province or Local status unrelated to the performance of the work involved.",$66K - $125K (Glassdoor est.),3.9,10000+ Employees,Nonprofit Organization,Healthcare,1954,Health Care Services & Hospitals,$1 to $2 billion (USD)
Insight Global,Jr. Data Scientist,"Austin, TX","Must Haves
-1+ years as a Data Scientist
-Experience with Python
-Experience with SQL
-Masters’ Degree and/or PhD
Plusses
-Experience working on a Data Science Models, Marketing or Analytical project
-Working on call center data
Day-to-Day
Insight Global is hiring for a Data Scientist to sit 100% onsite in Stamford, CT/Austin, TX for a large Telecommunication company. This Data Scientist will be joining the Customer Operations team involved in analyzing call center data. Their main goals are to decrease call volume and prevent churn. One of the projects this individual will be working on is an ARC (at-risk Customer) based project which measures the amount customers call into the call center to determine how sensitive they are and if they will churn in the next 30 days. He/she will perform predictive modeling to predict who will call in the next 7 days with more than 50% chance of churn so that they can re-route the call accordingly to a special agent. This Data Scientist will also be working on the Chronical Caller Project in which analyzes the top 5% callers (frequent callers) to come up with a routing solution for them to prevent churn. In this role, the Data Scientist will spend approximately 40% of their time on SQL, 30% of their time on Python, 10% of their time working with IT, to productionize and 20% going on stakeholder meetings.
Job Types: Full-time, Contract
Pay: $60.00 - $80.00 per hour
Schedule:
Monday to Friday
Education:
Master's (Required)
Experience:
Python: 1 year (Required)
SQL: 1 year (Required)
Work Location: One location",$66K - $125K (Glassdoor est.),3.9,1001 to 5000 Employees,Company - Private,Human Resources & Staffing,2001,HR Consulting,$25 to $50 million (USD)
University of Kentucky,Biomedical Data Scientist,"Lexington, KY","Posting Details
Job Title
Biomedical Data Scientist

Requisition Number
RE33660

Working Title

Department Name
7P180:DEPT OF BIOSTATISTICS

Work Location
Lexington, KY

Grade Level
47

Salary Range
$56,035-92,435/year

Type of Position
Staff

Position Time Status
Full-Time

Required Education
MS


Click here for more information about equivalencies:
http://www.uky.edu/hr/employment/working-uk/equivalencies

Required Related Experience
1 yr


Required License/Registration/Certification
None

Physical Requirements
Occasional lifting up to 15 pounds.
Sitting at computer workstation for extended periods.
Repetitive motion.

Shift
Monday – Friday 8:00 a.m. – 5:00 p.m. Additional hours when needed to meet department needs.

Job Summary
The Department of Biostatistics seeks a data scientist with healthcare and public health informatics expertise. This position will design and direct innovative solutions for data products used in exploratory data analyses, generating and testing hypotheses, preparing and analyzing historical data, and identifying patterns. The data scientist will collaborate on extramurally-funded projects to offer innovative, expert-level Biostatistical and Biomedical Data Science expertise in study design and consultation in data analysis and interpretation after study implementation.

The data scientist will develop, direct and oversee implementation of project protocols that involve complex data systems, data linkage and capture, programmatic statistical analysis, data visualization. As a lead for data science, the position will actively promote and direct the service mission for biostatistics, data science, and biomedical informatics on a regional, national, and/or global scale.

The University of Kentucky considers the health, safety and well-being of our entire community to be a top priority. In alignment with this priority, all new hires must provide proof of COVID-19 vaccination or obtain an approved medical or religious exemption as a condition of employment. For areas that fall under the federal CMS mandate, start of employment cannot occur until two weeks after receiving the full COVID-19 vaccination series or upon obtaining an approved exemption. Only vaccines approved by the World Health Organization can be accepted.

Skills / Knowledge / Abilities

Does this position have supervisory responsibilities?
Yes

Preferred Education/Experience

Deadline to Apply
05/09/2022

University Community of Inclusion
The University of Kentucky is committed to a diverse and inclusive workforce by ensuring all our students, faculty, and staff work in an environment of openness and acceptance. We strive to foster a community where people of all backgrounds, identities, and perspectives can feel secure and welcome. We also value the well-being of each of our employees and are dedicated to creating a healthy place to work, learn and live. In the interest of maintaining a safe and healthy environment for our students, employees, patients and visitors the University of Kentucky is a Tobacco & Drug Free campus.

As an Equal Opportunity Employer, we strongly encourage veterans, individuals with disabilities, women, and all minorities to consider our employment opportunities.

Any candidate offered a position may be required to pass pre-employment screenings as mandated by University of Kentucky Human Resources. These screenings may include a national background check and/or drug screen.",$66K - $125K (Glassdoor est.),3.5,10000+ Employees,College / University,Education,1865,Colleges & Universities,$2 to $5 billion (USD)
YouTube,"Data Scientist, Marketing, Measurement Operations, YouTube","New York, NY","Note: By applying to this position you will have an opportunity to share your preferred working location from the following: San Bruno, CA, USA; Mountain View, CA, USA; New York, NY, USA.
Minimum qualifications:
Bachelor's degree in a quantitative discipline or equivalent practical experience.
2 years of experience applying data science to business questions.
2 years of experience working with SQL and one or more of the following: Python, R, and C++.
2 years of work experience in a client-facing role.

Preferred qualifications:
Master's degree in a quantitative discipline such as Statistics, Engineering, or Sciences.
2 years of experience working with one or more of the following: Statistical methodology, machine learning algorithms, data visualization.
Ability to craft engaging and compelling narratives in verbal and written communications for customers (including executive stakeholders) reflecting a nuanced understanding of diverse audiences.
Advanced root cause analysis, statistical, time-series and predictive modeling skills.
About the job
The YouTube Measurement Operations and Analytics team is responsible for ensuring that YouTube is represented fairly in third-party reporting tools, the internal data feeding those tools is accurate and consistent, and supporting business intelligence initiatives ranging from YouTube TV to YouTube Premium. We provide partner technical support, analytical services, and thought leadership to several initiatives shaping the long-term direction of YouTube.
At YouTube, we believe that everyone deserves to have a voice, and that the world is a better place when we listen, share, and build community through our stories. We work together to give everyone the power to share their story, explore what they love, and connect with one another in the process. Working at the intersection of cutting-edge technology and boundless creativity, we move at the speed of culture with a shared goal to show people the world. We explore new ideas, solve real problems, and have fun — and we do it all together.
Responsibilities
Provide in-depth analytical support for external audience measurement partners.
Support internal partners for a wide range of data science initiatives by providing data analysis and modeling capabilities.
Identify, drive, and optimize new data science opportunities within YouTube’s operations organization and explain data-driven approaches.
Implement data pipelines, statistical, and/or machine learning modeling solutions in Python/R/SQL.
Convey analytical findings via verbal and written communications as well as data visualization for cross-functional/leadership audiences.
Google is proud to be an equal opportunity workplace and is an affirmative action employer. We are committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity or Veteran status. We also consider qualified applicants regardless of criminal histories, consistent with legal requirements. See also Google's EEO Policy and EEO is the Law. If you have a disability or special need that requires accommodation, please let us know by completing our Accommodations for Applicants form.",$66K - $125K (Glassdoor est.),4.3,1001 to 5000 Employees,Subsidiary or Business Segment,Information Technology,2005,Internet & Web Services,Unknown / Non-Applicable
Abbott Laboratories,Forensic Scientist Data Review I (NDOT),"Gretna, LA","Abbott is a global healthcare leader that helps people live more fully at all stages of life. Our portfolio of life-changing technologies spans the spectrum of healthcare, with leading businesses and products in diagnostics, medical devices, nutritionals and branded generic medicines. Our 113,000 colleagues serve people in more than 160 countries.
Diagnostic testing is a compass, providing information that helps in the prevention, diagnosis and treatment of a range of health conditions.
Abbott’s life-changing tests and diagnostic tools give you accurate, timely information to better manage your health. We’re empowering smarter medical and economic decision making to help transform the way people manage their health at all stages of life. Every day, more than 10 million tests are run on Abbott’s diagnostics instruments, providing lab results for millions of people.
Abbott Rapid Diagnostics (formerly Alere) is part of Abbott’s Diagnostics family of businesses, bringing together exceptional teams of experts and industry leading technologies. The position of Forensic Scientist Data Review I, (NDOT) is within Toxicology located at Gretna, LA laboratory. In this role, the individual will be responsible for reviewing and ensuring work is performed on an as needed basis in accordance with the SAMHSA mandatory guidelines and those of other regulatory organizations.
WHAT YOU’LL DO
Final review of analytical data
Operation of the Gas Chromatograph/Mass Spectrometers and initial review of data.
Extraction of samples
Prepare validation samples for new controls, calibrators and reagents.
Storage of supplies
Adhere to all security procedures for ensuring confidentiality of donor information
Must comply with company policies
EDUCATION AND EXPERIENCE YOU’LL BRING
Required
High school education
BS degree in science or equivalent related field
Preferred
Ability to work the hours of Thursday - Monday 7:00PM-3:30AM
Advanced ability to understand analytical techniques and procedures
Advanced ability to understand laboratory instrumentation
Ability to understand certification requirements for SAMHSA, CAP-FUDT, and other regulatory bodies
Advanced ability to understand the function of a Laboratory Information System (LIS) and other laboratory computer systems
Advanced ability to communicate with clients and MRO’s on drug metabolism
WHAT WE OFFER
At Abbott, you can have a good job that can grow into a great career. We offer:
A fast-paced work environment where your safety is our priority (Manufacturing roles only)
Production areas that are clean, well-lit and temperature-controlled (Manufacturing roles only)
Training and career development, with onboarding programs for new employees and tuition assistance
Financial security through competitive compensation, incentives and retirement plans
Health care and well-being programs including medical, dental, vision, wellness and occupational health programs
Paid time off
401(k) retirement savings with a generous company match
The stability of a company with a record of strong financial performance and history of being actively involved in local communities
Learn more about our benefits that add real value to your life to help you live fully: http://www.abbottbenefits.com/pages/candidate.aspx
Follow your career aspirations to Abbott for diverse opportunities with a company that provides the growth and strength to build your future. Abbott is an Equal Opportunity Employer, committed to employee diversity.
Connect with us at www.abbott.com, on Facebook at www.facebook.com/Abbott and on Twitter @AbbottNews and @AbbottGlobal.",$66K - $125K (Glassdoor est.),3.9,10000+ Employees,Company - Public,Healthcare,1888,Health Care Services & Hospitals,$10+ billion (USD)
Google,"Data Scientist, Marketing, Devices and Services","New York, NY","Note: By applying to this position you will have an opportunity to share your preferred working location from the following: New York, NY, USA; Mountain View, CA, USA.
Minimum qualifications:
Bachelor's degree in a quantitative discipline (e.g., Statistics, Bioinformatics, Economics) or equivalent practical experience.
2 years of experience in marketing analytics, e-commerce product analytics, or related fields.
Experience with statistical programming (e.g., R, Python, etc.) and database languages (e.g., SQL).

Preferred qualifications:
Post-graduate degree in a quantitative discipline (e.g., Statistics, Bioinformatics, Economics) or equivalent practical experience.
4 years of experience in marketing analytics, e-commerce, product analytics, or related fields.
Experience in analyzing large data sets and applying statistical modeling to solve business problems and deliver tangible results.
Experience in areas such as data analysis, survey design, and statistical modeling.
Experience with experimental design with the ability to apply statistical training to data.
Ability to initiate and drive multiple successful improvement initiatives inside and across an organization.
About the job
As a Data Scientist, you will refine business questions, identify the appropriate data sources, extract data, conduct quantitative analyses, define actionable metrics, synthesize information, and present insights to support marketing and product teams. You will solve business problems (i.e., site experience optimization, A/B testing, etc.) and deliver tangible results.
In this role, you will work with various cross functional teams to measure business performance and build actionable insights to grow the business.
Know the user. Know the magic. Connect the two. At its core, marketing at Google starts with technology and ends with the user, bringing both together in unconventional ways. Our job is to demonstrate how Google's products solve the world's problems-from the everyday to the epic, from the mundane to the monumental. And we approach marketing in a way that only Google can-changing the game, redefining the medium, making the user the priority, and ultimately, letting the technology speak for itself.
Responsibilities
Define metrics, measurement, experimentation and user understanding for Devices and Services.
Conduct end-to-end analysis that includes specifying requirements, data collection and processing, analysis, presenting outcomes, and making business recommendations to multiple levels of stakeholders.
Collaborate with cross-functional stakeholders to understand their business needs. Formulate and complete end-to-end analysis to identify growth opportunities.
Work with large data sets and solve non-routine analytical challenges, bring analytical aptitude and statistical methods to the challenges of measuring quality, improving consumer products, and understanding the behavior of end-users.
Lead and teach others and learn new techniques.
Google is proud to be an equal opportunity workplace and is an affirmative action employer. We are committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity or Veteran status. We also consider qualified applicants regardless of criminal histories, consistent with legal requirements. See also Google's EEO Policy and EEO is the Law. If you have a disability or special need that requires accommodation, please let us know by completing our Accommodations for Applicants form.",$66K - $125K (Glassdoor est.),4.5,10000+ Employees,Company - Public,Information Technology,1998,Internet & Web Services,$10+ billion (USD)
Best Buy,Data Scientist - Research & Development,"Richfield, MN","Best Buy Data & Analytics teams are working in a hybrid work model. Most roles can predominantly work from home but the person who fills this role will must be within a commutable distance to Richfield, MN, Seattle, WA, Atlanta, GA, or Boston, MA

As a Data Scientist on the Research & Development team, you’ll develop innovative applications of state-of-the-art statistical and machine learning methods in a scientifically rigorous manner, diving into large and complex data across the enterprise to answer the difficult questions that are foundational to driving real-world value by offering deep insight into every aspect of the business. In this role, you will have the opportunity to be involved in important strategic efforts to drive a data-grounded perspective, help Best Buy think critically and differently about all aspects of our business to improve our core capabilities, and unleash the next generation of customer experiences that will transform the way Best Buy operates day-to-day.

Join us if you want to spend your time:
Applying scientific methods to solve real-world business problems using data.
Utilizing cutting edge statistical and machine learning methods to dig deep into complex data to deliver data-driven solutions across all areas of the business.
Employing broad and deep knowledge of statistics, machine learning, and data science to contribute to and enhance Best Buy’s core data science capabilities.
Leveraging best practices from coding and software development & design to support building scalable, legible, and reproducible machine learning experiments.
Supporting & contributing to the development of highly scalable systems based on state-of-the-art machine learning techniques that provide batch and real-time scoring and inference as a service.
Working with business partners to identify the biggest opportunities to bring Best Buy to the next level and influence key decisions around real products that impact and improve the lives of millions of people.
Minimum Qualifications:
Bachelor's degree in a highly quantitative field (e.g. Computer Science, Engineering, Physics, Math, Operations Research, etc) or equivalent experience.
Strong understanding of at least one focus area of data science (e.g. statistics, operations research, design and analysis of experiments, machine learning, quantitative analysis, etc).
Intermediate data mining skills with ability to leverage distributed processing to scale to big data - (do you know how to pull data? Have you used AWS/GCP to run your note books at scale?
Experience using generalized statistical and machine learning libraries (e.g. Scikit-Learn, Numpy, etc.).
Fluency with at least one data science/analytics programming language (e.g. Python, R, Julia).
2 years of experience contributing to development of ML and/or AI driven products or capabilities or other related functions (e.g. ML science or engineering, data science, advanced analytics). Advanced degrees in relevant fields may be counted towards experience requirements.
Preferred Qualifications:
Master's degree or Ph.D in a highly quantitative field (e.g. Computer Science, Engineering, Physics, Math, Operations Research, etc).
Experience using high performance machine learning libraries and/or deep learning frameworks (e.g. PyTorch, Tensorflow, RAPIDs, etc).
Experience designing & deploying ML experiment pipelines with, e.g., Kubeflow.
Experience using high performance machine learning and/or data mining frameworks.
Experience building distributed data processing pipelines (e.g. Apache Spark, Apache Beam).
Experience building scalable distributed products to implement batch, real-time, and streaming machine learning products.",$78K - $151K (Glassdoor est.),3.9,10000+ Employees,Company - Public,Retail & Wholesale,1966,Consumer Electronics & Appliances Stores,$10+ billion (USD)
TikTok,Senior Data Scientist - TikTok US - Tech Services,"Seattle, WA","TikTok is the leading destination for short-form mobile video. Our mission is to inspire creativity, celebrate individuality and bring people together. TikTok has global offices including Los Angeles, New York, London, Paris, Berlin, Dubai, Mumbai, Singapore, Jakarta, Seoul and Tokyo.

The Data Analytics team of the US Tech Service department at TikTok is responsible for building high-quality and timely data solutions for the business as the single source of truth and for building easy-to-use and scalable data products to support business growth. You will have the exciting opportunity to:

Design and monitor core metrics; understand root causes of metric movements
Design and build advanced analytical solutions and products to deliver superior business outcomes using research and performing quantitative and qualitative analysis
Identify trends and opportunities to drive product growth and nurture a healthy ecosystem
Understand underlying data sources and their limitations and communicate complex data insights through exploratory analysis and research to suggest improvement
5+ years of experience in BI, Data Analytics, and Data Science.
Experience with SQL, ETL, R/Python.
Experience navigating and working with very large data sets and developing large and complex data pipelines using SQL/HQL
Experience with a data visualization tool (e.g. Tableau, Looker)
Self-motivated, detail-oriented, learn autonomously, and highly organized
Ability to conduct rigorous analysis and communicate conclusions to both technical and non-technical audiences.
BA/BS in Computer Science, Math, Economics, Statistics, or other quantitative fields
TikTok is committed to creating an inclusive space where employees are valued for their skills, experiences, and unique perspectives. Our platform connects people from across the globe and so does our workplace. At TikTok, our mission is to inspire creativity and bring joy. To achieve that goal, we are committed to celebrating our diverse voices and to creating an environment that reflects the many communities we reach. We believe individuals shouldn't be disadvantaged because of their background or identity, but instead should be considered based on their strengths and experience. We are passionate about this and hope you are too.

TikTok is committed to providing reasonable accommodations during our recruitment process. If you need assistance or an accommodation, please reach out to us at USRC@tiktok.com",$78K - $151K (Glassdoor est.),3.6,1001 to 5000 Employees,Company - Private,Information Technology,2016,Internet & Web Services,Unknown / Non-Applicable
Baylor College of Medicine,Machine Learning Engineer/Data Scientist,"Houston, TX","Machine Learning engineer/data scientist to work on interdisciplinary projects on the interface of neuroscience, cognitive science and Artificial Intelligence
If you are excited to work on the interface of neuroscience, artificial intelligence and cognitive science to understand the brain’s mechanisms of perception and cognition and engineer less artificial but more intelligent machines apply to join the laboratory of Andreas Tolias. We are seeking a capable and highly adaptable machine learning/data scientist to join a multi-disciplinary team of scientists and engineers working on large scale technologies for brain activity and connectivity mapping and to develop technologies to interface brains to intelligent machines.
The candidate will work in a team of scientists and engineers in developing new machine learning algorithms and data processing pipelines for the analysis of large scale brain data including integration of electrophysiology, function imaging, electron microscopy and molecular data.
The applicant will support a team of leading researchers in experimental neuroscience, computational neuroscience,and machine learning in an effort to discover algorithmic principles that bridge artificial and natural intelligence and to build brain machine interfaces. Our efforts will draw on state-of-the-art large scale neuroscientific physiological, anatomical and molecular data collected by a team of experienced experimentalists. This unique and ambitious collaboration has exciting potential for revolutionary discoveries in both neuroscience and machine learning. We invite applications from developers with various levels of field experience. Advanced degree may be substituted for field experience.
The ideal applicant will have the following characteristics:
- Is very experienced in scientific programming in Python (Main Requirement) and MATLAB (Optional)
- Experience in Machine Learning, data science and advanced image processing
- Experience with Deep Learning, PyTorch and GPU computations
- Experience in parallel, distributed and real time computations
- Understands basic software engineering and design principles for building and maintaining software solutions involving data acquisition, signal and image processing, data visualization and relational database.
- Is resourceful and possesses up-to-date knowledge about various software development and deployment tools including minimally Git/GitHub and Docker
- Is proficient at communicating with researchers from other disciplines
Additional non-required but desirable characteristics:
- Experience with Relational Databases such as MySQL (Administrative and Upkeep)
- Knowledge of Kubernetes
- Experience or interest in Neuroscience and cognitive science
- Interest in understanding the neural basis of intelligence and cognition
- Unity virtual reality system and Physics rendering engines
Job Type: Full-time
Benefits:
401(k)
Dental insurance
Health insurance
Paid time off
Vision insurance
Schedule:
Monday to Friday
Experience:
Python: 1 year (Preferred)
MATLAB: 1 year (Preferred)
machine learning, data science and advanced image processing: 1 year (Preferred)
GitHub: 1 year (Preferred)
Docker: 1 year (Preferred)
MySQL: 1 year (Preferred)
Kubernetes: 1 year (Preferred)
Deep learning: 1 year (Preferred)
basic software engineering: 1 year (Preferred)
PyTorch: 1 year (Preferred)
Work Location: One location",$70K - $137K (Glassdoor est.),3.8,5001 to 10000 Employees,College / University,Education,1900,Colleges & Universities,$1 to $2 billion (USD)
ManTech International Corporation,Junior Data Scientist/Engineer,"Sterling, VA","Where applicable, confirmation that you meet customer requirements for facility access which may include proof of vaccination and/or attestation and testing, unless an accommodation has been approved.
Secure our Nation, Ignite your Future
For all positions requiring access to technology/software source code that is subject to export control laws, employment with the company is contingent on either verifying U.S.-person status or obtaining any necessary license. The applicant will be required to answer certain questions for export control purposes, and that information will be reviewed by compliance personnel to ensure compliance with federal law. ManTech may choose not to apply for a license for such individuals whose access to export-controlled technology or software source code may require authorization and may decline to proceed with an applicant on that basis alone.
ManTech International Corporation, as well as its subsidiaries proactively fulfills its role as an equal opportunity employer. We do not discriminate against any employee or applicant for employment because of race, color, sex, religion, age, sexual orientation, gender identity and expression, national origin, marital status, physical or mental disability, status as a Disabled Veteran, Recently Separated Veteran, Active Duty Wartime or Campaign Badge Veteran, Armed Forces Services Medal, or any other characteristic protected by law.
If you require a reasonable accommodation to apply for a position with ManTech through its online applicant system, please contact ManTech's Corporate EEO Department at (703) 218-6000. ManTech is an affirmative action/equal opportunity employer - minorities, females, disabled and protected veterans are urged to apply. ManTech's utilization of any external recruitment or job placement agency is predicated upon its full compliance with our equal opportunity/affirmative action policies. ManTech does not accept resumes from unsolicited recruiting firms. We pay no fees for unsolicited services.
If you are a qualified individual with a disability or a disabled veteran, you have the right to request an accommodation if you are unable or limited in your ability to use or access http://www.mantech.com/careers/Pages/careers.aspx as a result of your disability. To request an accommodation please click careers@mantech.com and provide your name and contact information.",$70K - $137K (Glassdoor est.),4.1,5001 to 10000 Employees,Company - Public,Management & Consulting,1968,Research & Development,$1 to $2 billion (USD)
